,,,,,,
Date,High,Low,Open,Close,Volume,Adj Close
2013-01-24,37.720001220703100,35.84000015258790,36.0,36.9900016784668,1970400,36.9900016784668
2013-01-25,37.540000915527300,36.79999923706060,37.0,36.97999954223630,1287800,36.97999954223630
2013-01-28,38.709999084472700,36.86000061035160,36.86000061035160,38.029998779296900,1986000,38.029998779296900
2013-01-29,38.439998626709000,37.130001068115200,38.099998474121100,37.95000076293950,1426600,37.95000076293950
2013-01-30,38.0,37.43000030517580,37.849998474121100,37.52000045776370,968100,37.52000045776370
2013-01-31,37.869998931884800,36.93000030517580,37.869998931884800,37.5099983215332,901400,37.5099983215332
2013-02-01,38.5,37.619998931884800,38.16999816894530,38.29999923706060,1100600,38.29999923706060
2013-02-04,38.41999816894530,37.59000015258790,38.400001525878900,37.7400016784668,1128000,37.7400016784668
2013-02-05,38.650001525878900,37.68000030517580,38.0,38.130001068115200,1310200,38.130001068115200
2013-02-06,39.38999938964840,37.900001525878900,38.18000030517580,39.16999816894530,1893200,39.16999816894530
2013-02-07,39.68000030517580,38.95000076293950,39.189998626709000,39.47999954223630,1196600,39.47999954223630
2013-02-08,40.0,39.13999938964840,39.45000076293950,39.2400016784668,1139800,39.2400016784668
2013-02-11,39.150001525878900,37.5,37.97999954223630,38.41999816894530,3266300,38.41999816894530
2013-02-12,38.869998931884800,37.290000915527300,38.45000076293950,37.88999938964840,2261300,37.88999938964840
2013-02-13,39.0,38.04999923706060,38.29999923706060,38.45000076293950,966800,38.45000076293950
2013-02-14,38.75,38.209999084472700,38.63999938964840,38.27000045776370,990700,38.27000045776370
2013-02-15,38.5099983215332,36.95000076293950,38.5,37.040000915527300,2017600,37.040000915527300
2013-02-19,39.290000915527300,37.310001373291000,37.36000061035160,39.279998779296900,2701400,39.279998779296900
2013-02-20,39.650001525878900,38.459999084472700,39.29999923706060,38.540000915527300,3122000,38.540000915527300
2013-02-21,37.38999938964840,34.540000915527300,36.4900016784668,35.15999984741210,9037800,35.15999984741210
2013-02-22,36.38999938964840,35.599998474121100,35.720001220703100,36.11000061035160,2547300,36.11000061035160
2013-02-25,36.75,34.34000015258790,36.150001525878900,34.380001068115200,2889400,34.380001068115200
2013-02-26,34.959999084472700,33.79999923706060,34.459999084472700,34.43000030517580,2762900,34.43000030517580
2013-02-27,35.40999984741210,34.400001525878900,34.40999984741210,35.099998474121100,1959200,35.099998474121100
2013-02-28,36.099998474121100,34.369998931884800,35.88999938964840,34.83000183105470,1964900,34.83000183105470
2013-03-01,35.08000183105470,34.25,35.0,34.650001525878900,1546600,34.650001525878900
2013-03-04,35.83000183105470,34.70000076293950,34.77000045776370,35.58000183105470,1757700,35.58000183105470
2013-03-05,36.91999816894530,35.790000915527300,36.0,36.650001525878900,2087000,36.650001525878900
2013-03-06,37.880001068115200,36.970001220703100,37.0099983215332,37.689998626709000,1150000,37.689998626709000
2013-03-07,38.650001525878900,36.880001068115200,37.72999954223630,38.22999954223630,1158300,38.22999954223630
2013-03-08,39.439998626709000,37.36000061035160,38.060001373291000,38.470001220703100,912100,38.470001220703100
2013-03-11,39.439998626709000,38.650001525878900,38.869998931884800,39.099998474121100,1579500,39.099998474121100
2013-03-12,39.380001068115200,38.849998474121100,38.900001525878900,39.119998931884800,1275100,39.119998931884800
2013-03-13,39.4900016784668,38.810001373291000,39.0,38.97999954223630,822000,38.97999954223630
2013-03-14,38.90999984741210,36.77000045776370,38.900001525878900,36.849998474121100,2021000,36.849998474121100
2013-03-15,36.650001525878900,35.209999084472700,36.63999938964840,35.290000915527300,3279600,35.290000915527300
2013-03-18,36.060001373291000,34.91999816894530,35.29999923706060,35.150001525878900,1316100,35.150001525878900
2013-03-19,35.599998474121100,34.939998626709000,35.25,35.08000183105470,1098500,35.08000183105470
2013-03-20,36.06999969482420,35.15999984741210,35.2599983215332,35.95000076293950,1423000,35.95000076293950
2013-03-21,37.060001373291000,35.7400016784668,35.95000076293950,36.0099983215332,1146300,36.0099983215332
2013-03-22,36.79999923706060,36.20000076293950,36.20000076293950,36.619998931884800,440200,36.619998931884800
2013-03-25,38.52000045776370,36.77000045776370,37.099998474121100,37.529998779296900,2378800,37.529998779296900
2013-03-26,38.220001220703100,37.65999984741210,37.97999954223630,37.86000061035160,1808200,37.86000061035160
2013-03-27,38.380001068115200,37.310001373291000,37.939998626709000,38.15999984741210,1296300,38.15999984741210
2013-03-28,38.2400016784668,37.75,38.22999954223630,37.88999938964840,1158700,37.88999938964840
2013-04-01,46.68000030517580,41.70000076293950,42.36000061035160,43.93000030517580,14098500,43.93000030517580
2013-04-02,45.5,43.5099983215332,43.599998474121100,44.34000015258790,6652400,44.34000015258790
2013-04-03,43.470001220703100,40.209999084472700,43.099998474121100,41.099998474121100,5643600,41.099998474121100
2013-04-04,42.25,40.810001373291000,41.11000061035160,42.0099983215332,2264800,42.0099983215332
2013-04-05,42.0,40.5,42.0,41.369998931884800,1552400,41.369998931884800
2013-04-08,42.54999923706060,41.5099983215332,41.970001220703100,41.83000183105470,1679000,41.83000183105470
2013-04-09,41.83000183105470,40.33000183105470,41.79999923706060,40.5,1696100,40.5
2013-04-10,42.0099983215332,40.61000061035160,40.70000076293950,41.86000061035160,2121100,41.86000061035160
2013-04-11,44.54999923706060,41.75,42.060001373291000,43.59000015258790,3447400,43.59000015258790
2013-04-12,45.13999938964840,43.04999923706060,43.25,43.75,3149400,43.75
2013-04-15,43.79999923706060,42.5099983215332,43.5,43.29999923706060,1681400,43.29999923706060
2013-04-16,46.13999938964840,43.90999984741210,44.189998626709000,45.59000015258790,3180400,45.59000015258790
2013-04-17,45.95000076293950,44.540000915527300,45.5,45.45000076293950,2118500,45.45000076293950
2013-04-18,47.599998474121100,45.38999938964840,45.97999954223630,46.970001220703100,3367900,46.970001220703100
2013-04-19,49.880001068115200,47.06999969482420,47.459999084472700,47.83000183105470,3011700,47.83000183105470
2013-04-22,50.20000076293950,47.75,48.599998474121100,50.189998626709000,3939400,50.189998626709000
2013-04-23,52.91999816894530,50.65999984741210,51.0,51.0099983215332,3733800,51.0099983215332
2013-04-24,51.04999923706060,48.97999954223630,50.900001525878900,50.43000030517580,2630000,50.43000030517580
2013-04-25,52.400001525878900,50.5,50.5,52.0,2795900,52.0
2013-04-26,53.7400016784668,50.619998931884800,53.130001068115200,51.20000076293950,3622100,51.20000076293950
2013-04-29,54.9900016784668,51.20000076293950,51.7599983215332,54.939998626709000,3639700,54.939998626709000
2013-04-30,58.18000030517580,53.7599983215332,56.0,53.9900016784668,5522600,53.9900016784668
2013-05-01,55.9900016784668,53.0,55.9900016784668,53.279998779296900,2742800,53.279998779296900
2013-05-02,55.27000045776370,53.70000076293950,53.849998474121100,54.11000061035160,3050400,54.11000061035160
2013-05-03,56.470001220703100,54.5,56.470001220703100,54.54999923706060,3378700,54.54999923706060
2013-05-06,59.65999984741210,55.5,56.38999938964840,59.5,4366700,59.5
2013-05-07,62.369998931884800,55.119998931884800,62.0,55.5099983215332,9991000,55.5099983215332
2013-05-08,58.20000076293950,55.709999084472700,57.5,55.790000915527300,6769900,55.790000915527300
2013-05-09,75.7699966430664,63.689998626709000,70.12000274658200,69.4000015258789,28605000,69.4000015258789
2013-05-10,81.0,69.25,69.6500015258789,76.76000213623050,25082600,76.76000213623050
2013-05-13,88.0,79.1500015258789,80.98999786376950,87.80000305175780,22416900,87.80000305175780
2013-05-14,97.12000274658200,81.1500015258789,94.22000122070310,83.23999786376950,37163900,83.23999786376950
2013-05-15,86.87999725341800,78.11000061035160,81.80000305175780,84.83999633789060,16878700,84.83999633789060
2013-05-16,95.0,88.66000366210940,94.69999694824220,92.25,21614000,92.25
2013-05-17,94.44000244140630,87.5,92.5,91.5,19002200,91.5
2013-05-20,92.5,88.62999725341800,91.12000274658200,89.94000244140630,8348400,89.94000244140630
2013-05-21,89.98999786376950,85.27999877929690,88.5,87.58999633789060,8998200,87.58999633789060
2013-05-22,90.95999908447270,85.5,86.37000274658200,87.23999786376950,8568000,87.23999786376950
2013-05-23,93.01000213623050,83.05000305175780,84.80999755859380,92.7300033569336,12022200,92.7300033569336
2013-05-24,97.94999694824220,92.0,92.5999984741211,97.08000183105470,16124200,97.08000183105470
2013-05-28,110.75,100.30000305175800,101.55000305175800,110.33000183105500,19691900,110.33000183105500
2013-05-29,114.9000015258790,99.0,113.55000305175800,104.62999725341800,25099500,104.62999725341800
2013-05-30,109.54000091552700,101.19999694824200,102.45999908447300,104.94999694824200,16133700,104.94999694824200
2013-05-31,106.44000244140600,97.7300033569336,106.26000213623000,97.76000213623050,15172000,97.76000213623050
2013-06-03,97.62000274658200,88.25,97.62000274658200,92.58999633789060,19139600,92.58999633789060
2013-06-04,96.41999816894530,92.4000015258789,92.75,94.83999633789060,8856100,94.83999633789060
2013-06-05,97.97000122070310,89.11000061035160,93.66000366210940,95.37000274658200,12224800,95.37000274658200
2013-06-06,99.2699966430664,95.11000061035160,95.25,97.3499984741211,9510900,97.3499984741211
2013-06-07,102.9000015258790,96.69999694824220,98.0,102.04000091552700,10711600,102.04000091552700
2013-06-10,102.5199966430660,98.56999969482420,98.93000030517580,100.05000305175800,9228600,100.05000305175800
2013-06-11,98.68000030517580,94.05000305175780,98.18000030517580,94.47000122070310,7394000,94.47000122070310
2013-06-12,100.4800033569340,95.75,96.80000305175780,97.7300033569336,9192700,97.7300033569336
2013-06-13,99.27999877929690,95.12000274658200,99.0,98.18000030517580,5961600,98.18000030517580
2013-06-14,102.5199966430660,99.33000183105470,100.0,100.30000305175800,6564700,100.30000305175800
2013-06-17,104.75,101.19999694824200,103.5999984741210,102.19999694824200,7066200,102.19999694824200
2013-06-18,103.9800033569340,99.19999694824220,101.75,103.38999938964800,8795300,103.38999938964800
2013-06-19,106.66999816894500,102.01000213623000,102.05999755859400,104.68000030517600,8578900,104.68000030517600
2013-06-20,107.12999725341800,99.44999694824220,104.6500015258790,100.6500015258790,10106500,100.6500015258790
2013-06-21,103.69999694824200,97.5,103.69999694824200,99.55000305175780,11718600,99.55000305175780
2013-06-24,102.87000274658200,95.30000305175780,96.5,101.48999786377000,7119800,101.48999786377000
2013-06-25,104.19999694824200,100.55000305175800,103.0999984741210,102.4000015258790,5848700,102.4000015258790
2013-06-26,105.87000274658200,102.66000366210900,103.80000305175800,105.72000122070300,6602600,105.72000122070300
2013-06-27,110.25,106.12999725341800,106.75,109.25,8744900,109.25
2013-06-28,109.44000244140600,106.70999908447300,108.56999969482400,107.36000061035200,5748600,107.36000061035200
2013-07-01,117.7699966430660,109.1500015258790,109.36000061035200,117.18000030517600,10903600,117.18000030517600
2013-07-02,121.88999938964800,115.5,118.25,117.81999969482400,12064100,117.81999969482400
2013-07-03,119.25,114.2699966430660,118.0,115.23999786377000,4806700,115.23999786377000
2013-07-05,120.27999877929700,115.69999694824200,118.31999969482400,120.08999633789100,6818700,120.08999633789100
2013-07-08,122.18000030517600,118.81999969482400,121.37000274658200,121.61000061035200,7814200,121.61000061035200
2013-07-09,125.31999969482400,121.91000366210900,124.63999938964800,123.44999694824200,8603300,123.44999694824200
2013-07-10,123.25,120.79000091552700,123.19000244140600,122.2699966430660,5600100,122.2699966430660
2013-07-11,126.08999633789100,122.3499984741210,124.87999725341800,125.61000061035200,7483600,125.61000061035200
2013-07-12,129.94000244140600,124.51000213623000,125.5,129.89999389648400,11344000,129.89999389648400
2013-07-15,133.25999450683600,126.81999969482400,133.02999877929700,127.26000213623000,9922400,127.26000213623000
2013-07-16,126.31999969482400,107.30000305175800,126.27999877929700,109.05000305175800,32371900,109.05000305175800
2013-07-17,121.62000274658200,104.5,106.5199966430660,120.25,26029000,120.25
2013-07-18,122.7300033569340,116.18000030517600,120.97000122070300,119.02999877929700,11398100,119.02999877929700
2013-07-19,120.55000305175800,116.51000213623000,118.5,119.68000030517600,5890300,119.68000030517600
2013-07-22,126.68000030517600,119.87999725341800,119.88999938964800,122.43000030517600,9797800,122.43000030517600
2013-07-23,125.55999755859400,121.81999969482400,124.0,122.73999786377000,7736400,122.73999786377000
2013-07-24,124.5,119.55999755859400,124.47000122070300,121.69999694824200,6869000,121.69999694824200
2013-07-25,124.75,120.19000244140600,120.4000015258790,124.06999969482400,5284300,124.06999969482400
2013-07-26,130.67999267578100,126.61000061035200,128.13999938964800,129.38999938964800,9633100,129.38999938964800
2013-07-29,135.3699951171880,128.25,129.32000732421900,134.6199951171880,9678900,134.6199951171880
2013-07-30,137.49000549316400,128.17999267578100,134.8000030517580,131.74000549316400,13127000,131.74000549316400
2013-07-31,134.97000122070300,131.4499969482420,132.57000732421900,134.27999877929700,6351700,134.27999877929700
2013-08-01,136.52000427246100,132.6300048828130,135.0,135.5500030517580,5323600,135.5500030517580
2013-08-02,138.25,133.61000061035200,134.58999633789100,138.0,6269900,138.0
2013-08-05,144.88999938964800,139.64999389648400,140.00999450683600,144.67999267578100,10200700,144.67999267578100
2013-08-06,145.72999572753900,141.10000610351600,144.75,142.14999389648400,9254500,142.14999389648400
2013-08-07,141.9499969482420,132.36000061035200,141.88999938964800,134.22999572753900,18212200,134.22999572753900
2013-08-08,158.8800048828130,150.4600067138670,154.35000610351600,153.47999572753900,27246800,153.47999572753900
2013-08-09,155.9499969482420,151.25,152.39999389648400,153.0,8927700,153.0
2013-08-12,150.5,142.0500030517580,149.42999267578100,147.3800048828130,14912200,147.3800048828130
2013-08-13,149.83999633789100,144.4499969482420,149.5,145.42999267578100,8748900,145.42999267578100
2013-08-14,144.83999633789100,138.0500030517580,142.72000122070300,139.36000061035200,11693800,139.36000061035200
2013-08-15,143.60000610351600,135.0,136.42999267578100,139.6699981689450,10179200,139.6699981689450
2013-08-16,143.91000366210900,140.97000122070300,141.6300048828130,142.0,7108100,142.0
2013-08-19,147.3800048828130,142.8300018310550,143.42999267578100,144.89999389648400,8037700,144.89999389648400
2013-08-20,149.77999877929700,147.0,148.64999389648400,149.5800018310550,6418200,149.5800018310550
2013-08-21,150.30999755859400,146.25,150.0,147.86000061035200,6266300,147.86000061035200
2013-08-22,157.47999572753900,148.13999938964800,149.22000122070300,157.10000610351600,10592400,157.10000610351600
2013-08-23,162.3000030517580,155.0,157.0,161.83999633789100,12931900,161.83999633789100
2013-08-26,173.0,160.25,165.14999389648400,164.22000122070300,24171100,164.22000122070300
2013-08-27,168.8000030517580,160.9499969482420,162.3000030517580,167.00999450683600,17566900,167.00999450683600
2013-08-28,171.5,163.25,169.05999755859400,166.4499969482420,14740100,166.4499969482420
2013-08-29,167.75,162.50999450683600,164.22000122070300,166.05999755859400,9436000,166.05999755859400
2013-08-30,169.2100067138670,163.9600067138670,166.3699951171880,169.0,11028400,169.0
2013-09-03,173.6999969482420,166.39999389648400,173.39999389648400,168.94000244140600,12061100,168.94000244140600
2013-09-04,171.6199951171880,165.55999755859400,169.77000427246100,170.6199951171880,11475700,170.6199951171880
2013-09-05,171.5,168.25,170.10000610351600,169.92999267578100,6685300,169.92999267578100
2013-09-06,169.6999969482420,165.14999389648400,168.57000732421900,166.97000122070300,8619700,166.97000122070300
2013-09-09,164.5,158.50999450683600,163.1199951171880,160.6999969482420,14344500,160.6999969482420
2013-09-10,167.5,160.6300048828130,161.4499969482420,166.3699951171880,8967800,166.3699951171880
2013-09-11,167.89999389648400,162.1300048828130,166.41000366210900,163.52000427246100,5832500,163.52000427246100
2013-09-12,166.75999450683600,160.50999450683600,164.0,164.92999267578100,6160000,164.92999267578100
2013-09-13,166.3699951171880,162.16000366210900,162.77000427246100,165.5399932861330,5401200,165.5399932861330
2013-09-16,170.85000610351600,165.85000610351600,168.0,166.5800018310550,7574900,166.5800018310550
2013-09-17,168.4199981689450,163.36000061035200,165.0800018310550,166.22999572753900,5496900,166.22999572753900
2013-09-18,167.4499969482420,164.1999969482420,167.07000732421900,166.22000122070300,5439700,166.22000122070300
2013-09-19,180.47000122070300,169.0800018310550,170.8000030517580,177.9199981689450,15594600,177.9199981689450
2013-09-20,185.8300018310550,178.55999755859400,178.89999389648400,183.38999938964800,13401700,183.38999938964800
2013-09-23,185.47999572753900,177.11000061035200,184.47999572753900,181.11000061035200,8173400,181.11000061035200
2013-09-24,184.9600067138670,177.64999389648400,179.13999938964800,182.3300018310550,6273400,182.3300018310550
2013-09-25,186.3000030517580,180.5,183.55999755859400,185.24000549316400,8252700,185.24000549316400
2013-09-26,189.67999267578100,185.61000061035200,186.6999969482420,188.63999938964800,6614400,188.63999938964800
2013-09-27,191.27999877929700,186.42999267578100,187.52000427246100,190.89999389648400,5916400,190.89999389648400
2013-09-30,194.5,188.0,189.0,193.3699951171880,8924700,193.3699951171880
2013-10-01,194.22999572753900,188.3699951171880,193.9600067138670,193.0,7755900,193.0
2013-10-02,191.8300018310550,175.39999389648400,188.58999633789100,180.9499969482420,20775400,180.9499969482420
2013-10-03,179.69000244140600,168.0,175.0500030517580,173.30999755859400,23816500,173.30999755859400
2013-10-04,181.17999267578100,172.64999389648400,176.39999389648400,180.97999572753900,14414000,180.97999572753900
2013-10-07,186.72999572753900,180.25999450683600,182.4600067138670,183.07000732421900,11485600,183.07000732421900
2013-10-08,185.92999267578100,173.2100067138670,184.39999389648400,174.72999572753900,13757200,174.72999572753900
2013-10-09,174.99000549316400,161.5,174.72999572753900,168.77999877929700,15316500,168.77999877929700
2013-10-10,175.75,169.69000244140600,173.08999633789100,172.92999267578100,8883900,172.92999267578100
2013-10-11,179.2899932861330,171.1999969482420,172.75,178.6999969482420,8311100,178.6999969482420
2013-10-14,182.5,174.14999389648400,175.0,179.72000122070300,7769600,179.72000122070300
2013-10-15,188.7899932861330,183.17999267578100,185.27999877929700,183.94000244140600,10978500,183.94000244140600
2013-10-16,187.3000030517580,182.08999633789100,184.89999389648400,183.55999755859400,8205400,183.55999755859400
2013-10-17,184.8000030517580,180.99000549316400,183.5399932861330,182.8000030517580,6705000,182.8000030517580
2013-10-18,185.9600067138670,182.52000427246100,184.14999389648400,183.39999389648400,5930800,183.39999389648400
2013-10-21,183.38999938964800,171.0,183.27999877929700,172.60000610351600,11532100,172.60000610351600
2013-10-22,177.77999877929700,166.11000061035200,170.5,171.5399932861330,11386700,171.5399932861330
2013-10-23,171.80999755859400,160.14999389648400,168.91000366210900,164.5,13320400,164.5
2013-10-24,174.5,162.8300018310550,165.0,173.14999389648400,10825700,173.14999389648400
2013-10-25,174.5,166.8000030517580,174.2100067138670,169.66000366210900,7595500,169.66000366210900
2013-10-28,170.5,162.1999969482420,170.17999267578100,162.86000061035200,7841700,162.86000061035200
2013-10-29,165.4499969482420,153.0,162.75999450683600,164.47000122070300,14111700,164.47000122070300
2013-10-30,167.67999267578100,158.1699981689450,164.6300048828130,159.22000122070300,8401800,159.22000122070300
2013-10-31,162.44000244140600,153.3000030517580,155.6699981689450,159.94000244140600,9333800,159.94000244140600
2013-11-01,165.89999389648400,160.41000366210900,163.0,162.1699981689450,7180600,162.1699981689450
2013-11-04,175.38999938964800,164.22000122070300,165.0,175.1999969482420,13120400,175.1999969482420
2013-11-05,181.42999267578100,171.36000061035200,180.0,176.80999755859400,22467100,176.80999755859400
2013-11-06,160.72999572753900,146.35000610351600,154.80999755859400,151.16000366210900,31071700,151.16000366210900
2013-11-07,145.64999389648400,137.6199951171880,144.19000244140600,139.77000427246100,22284700,139.77000427246100
2013-11-08,140.60000610351600,132.32000732421900,136.47999572753900,137.9499969482420,22477900,137.9499969482420
2013-11-11,145.4199981689450,137.10000610351600,141.0,144.6999969482420,13997600,144.6999969482420
2013-11-12,144.6999969482420,136.17999267578100,144.69000244140600,137.8000030517580,14985200,137.8000030517580
2013-11-13,142.3699951171880,136.33999633789100,140.83999633789100,138.6999969482420,12658300,138.6999969482420
2013-11-14,140.39999389648400,134.11000061035200,138.9199981689450,137.60000610351600,12203700,137.60000610351600
2013-11-15,137.9499969482420,134.35000610351600,136.85000610351600,135.4499969482420,9900200,135.4499969482420
2013-11-18,135.4499969482420,119.61000061035200,135.27000427246100,121.58000183105500,23138200,121.58000183105500
2013-11-19,129.0,119.22000122070300,119.43000030517600,126.08999633789100,19816200,126.08999633789100
2013-11-20,127.44999694824200,119.05999755859400,126.08000183105500,121.11000061035200,13849600,121.11000061035200
2013-11-21,124.79000091552700,120.25,122.88999938964800,122.0999984741210,11903800,122.0999984741210
2013-11-22,122.75,117.93000030517600,121.58000183105500,121.37999725341800,11096700,121.37999725341800
2013-11-25,125.83999633789100,120.30000305175800,124.5,120.83999633789100,10267300,120.83999633789100
2013-11-26,122.72000122070300,116.0999984741210,119.37999725341800,120.5,13885500,120.5
2013-11-27,126.94999694824200,119.5199966430660,121.30999755859400,126.94000244140600,12367600,126.94000244140600
2013-11-29,130.58999633789100,126.9800033569340,129.77000427246100,127.27999877929700,9716200,127.27999877929700
2013-12-02,128.5500030517580,123.93000030517600,126.3499984741210,124.16999816894500,7751200,124.16999816894500
2013-12-03,144.94000244140600,131.58999633789100,132.67999267578100,144.6999969482420,25682400,144.6999969482420
2013-12-04,144.42999267578100,137.1300048828130,144.32000732421900,138.9499969482420,13147700,138.9499969482420
2013-12-05,143.35000610351600,139.5,140.14999389648400,140.47999572753900,9288400,140.47999572753900
2013-12-06,142.49000549316400,136.3000030517580,141.50999450683600,137.36000061035200,7909600,137.36000061035200
2013-12-09,141.6999969482420,134.2100067138670,137.0,141.60000610351600,9061500,141.60000610351600
2013-12-10,145.8699951171880,139.86000061035200,140.0500030517580,142.19000244140600,10748200,142.19000244140600
2013-12-11,143.0500030517580,139.49000549316400,141.8800048828130,139.64999389648400,7137800,139.64999389648400
2013-12-12,148.24000549316400,138.52999877929700,139.6999969482420,147.47000122070300,10767800,147.47000122070300
2013-12-13,151.8000030517580,147.32000732421900,148.0500030517580,147.64999389648400,10591900,147.64999389648400
2013-12-16,150.42999267578100,146.10000610351600,148.47999572753900,147.94000244140600,6675300,147.94000244140600
2013-12-17,154.6300048828130,146.32000732421900,147.5800018310550,152.4600067138670,10495000,152.4600067138670
2013-12-18,154.89999389648400,145.9499969482420,152.24000549316400,147.97999572753900,11581900,147.97999572753900
2013-12-19,147.0,139.10000610351600,146.89999389648400,140.72000122070300,12740000,140.72000122070300
2013-12-20,144.35000610351600,141.5800018310550,141.5800018310550,143.24000549316400,7412600,143.24000549316400
2013-12-23,146.24000549316400,142.60000610351600,144.85000610351600,143.5500030517580,5385500,143.5500030517580
2013-12-24,154.97000122070300,149.82000732421900,150.0,151.41000366210900,9941500,151.41000366210900
2013-12-26,158.0,154.2899932861330,155.0399932861330,155.5,7129500,155.5
2013-12-27,155.5,150.8000030517580,155.3000030517580,151.1199951171880,5460200,151.1199951171880
2013-12-30,154.80999755859400,150.75,151.1199951171880,152.44000244140600,4467500,152.44000244140600
2013-12-31,153.1999969482420,148.66000366210900,152.32000732421900,150.42999267578100,4262400,150.42999267578100
2014-01-02,152.47999572753900,146.5500030517580,149.8000030517580,150.10000610351600,6188400,150.10000610351600
2014-01-03,152.19000244140600,148.60000610351600,150.0,149.55999755859400,4695000,149.55999755859400
2014-01-06,150.39999389648400,145.24000549316400,150.0,147.0,5361100,147.0
2014-01-07,150.39999389648400,145.25,147.6199951171880,149.36000061035200,5034100,149.36000061035200
2014-01-08,153.6999969482420,148.75999450683600,148.85000610351600,151.27999877929700,6163200,151.27999877929700
2014-01-09,153.42999267578100,146.85000610351600,152.5,147.52999877929700,5382000,147.52999877929700
